date,time,user_id,free_text,phase,task_number,trial_number,diff_rating,perf_rating,saved_filename,practice_mode,bpm,number_of_bars,complexityLevel,metronome,loaded_filename,pitch_right,note_hold_time_right,timing_right,n_missing_notes_right,n_extra_notes_right,Summed_right,pitch_left,note_hold_time_left,timing_left,n_missing_notes_left,n_extra_notes_left,Summed_left
02/10/2022,14:06:31,7,Free text,Retention,23,3,6,1,2022_10_02-14_05_35.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.THREE_NOTES: 4>, [0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_02-13_36_31.mid,0.24,0.040089444,0.0413008,0.08,0,0.3613008,0,0,0,0,0,0
26/10/2022,13:52:32,Enter ID,Free text,None,1,1,1,6,2022_10_26-13_52_18.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",TRUE,,0,0.250055556,0.079416667,0,0,0.079416667,0,0,0,0,0,0
26/10/2022,13:57:59,8,Free text,Calibration,2,1,2,5,2022_10_26-13_57_48.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.061280972,0.02322725,0,0,0.02322725,0,0,0,0,0,0
26/10/2022,13:58:27,8,Free text,Calibration,2,2,2,6,2022_10_26-13_57_48.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.071416806,0.05417175,0,0,0.05417175,0,0,0,0,0,0
26/10/2022,13:58:52,8,Free text,Calibration,2,3,1,6,2022_10_26-13_57_48.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.063885972,0.03272175,0,0,0.03272175,0,0,0,0,0,0
26/10/2022,14:00:56,8,Free text,Calibration,3,1,3,6,2022_10_26-14_00_43.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.037042222,0.0168664,0,0,0.0168664,0,0,0,0,0,0
26/10/2022,14:01:22,8,Free text,Calibration,3,2,3,7,2022_10_26-14_00_43.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.034661111,0.0129672,0,0,0.0129672,0,0,0,0,0,0
26/10/2022,14:01:47,8,Free text,Calibration,3,3,3,7,2022_10_26-14_00_43.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.03357,0.0151464,0,0,0.0151464,0,0,0,0,0,0
26/10/2022,14:02:12,8,Free text,Calibration,3,4,2,7,2022_10_26-14_00_43.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.036556667,0.0140072,0,0,0.0140072,0,0,0,0,0,0
26/10/2022,14:04:20,8,Free text,Calibration,4,1,5,5,2022_10_26-14_04_09.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.043599028,0.017272391,0,0,0.017272391,0,0,0,0,0,0
26/10/2022,14:04:43,8,Free text,Calibration,4,2,5,1,2022_10_26-14_04_09.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.002655139,0,1,0,1,0,0,0,0,0,0
26/10/2022,14:05:05,8,Free text,Calibration,4,3,5,4,2022_10_26-14_04_09.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.043478261,0.045298194,0.015526739,0,0,0.059005,0,0,0,0,0,0
26/10/2022,14:05:30,8,Free text,Calibration,4,4,5,5,2022_10_26-14_04_09.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.041617917,0.02858413,0,0,0.02858413,0,0,0,0,0,0
26/10/2022,14:09:24,8,Free text,Practice,6,1,2,6,2022_10_26-14_09_11.xml,None,197,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.07138,0.011523692,0,0,0.011523692,0,0,0,0,0,0
26/10/2022,14:09:48,8,Free text,Practice,6,2,2,6,2022_10_26-14_09_11.xml,None,197,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.073348444,0.013144308,0,0,0.013144308,0,0,0,0,0,0
26/10/2022,14:10:16,8,Free text,Practice,6,3,2,7,2022_10_26-14_09_11.xml,None,197,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.071178,0.010764923,0,0,0.010764923,0,0,0,0,0,0
26/10/2022,14:10:40,8,Free text,Practice,6,4,2,7,2022_10_26-14_09_11.xml,None,197,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.073328222,0.012764923,0,0,0.012764923,0,0,0,0,0,0
26/10/2022,14:11:38,8,Free text,Test,7,1,3,6,2022_10_26-14_11_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.052892722,0.012740269,0,0,0.012740269,0,0,0,0,0,0
26/10/2022,14:13:57,8,Free text,Test,8,1,6,3,2022_10_26-14_13_51.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.035252556,0.033217312,0,0,0.033217312,0,0,0,0,0,0
26/10/2022,14:14:17,8,Free text,Test,8,2,5,4,2022_10_26-14_13_51.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.040592278,0.031589437,0,0,0.031589437,0,0,0,0,0,0
26/10/2022,14:14:37,8,Free text,Test,8,3,6,5,2022_10_26-14_13_51.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.035424333,0.045458687,0,0,0.045458687,0,0,0,0,0,0
26/10/2022,14:16:38,8,Free text,Practice,9,1,4,5,2022_10_26-14_16_29.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.044897833,0.021341955,0,0,0.021341955,0,0,0,0,0,0
26/10/2022,14:17:02,8,Free text,Practice,9,2,4,6,2022_10_26-14_16_29.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.040614944,0.0121455,0,0,0.0121455,0,0,0,0,0,0
26/10/2022,14:17:23,8,Free text,Practice,9,3,3,6,2022_10_26-14_16_29.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.037753833,0.012504955,0,0,0.012504955,0,0,0,0,0,0
26/10/2022,14:17:45,8,Free text,Practice,9,4,3,5,2022_10_26-14_16_29.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.041703389,0.023437045,0,0,0.023437045,0,0,0,0,0,0
26/10/2022,14:18:08,8,Free text,Practice,9,5,3,3,2022_10_26-14_16_29.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.181818182,0.046106806,0.016835682,0.045454545,0,0.244108409,0,0,0,0,0,0
26/10/2022,14:18:45,8,Free text,Test,10,1,3,5,2022_10_26-14_18_32.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.090909091,0.040010222,0.020422409,0,0.045454545,0.156786045,0,0,0,0,0,0
26/10/2022,14:21:13,8,Free text,Practice,11,1,5,5,2022_10_26-14_21_00.xml,None,365,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.03507625,0.014442852,0,0,0.014442852,0,0,0,0,0,0
26/10/2022,14:21:35,8,Free text,Practice,11,2,5,6,2022_10_26-14_21_00.xml,None,365,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.035291972,0.014983444,0,0,0.014983444,0,0,0,0,0,0
26/10/2022,14:21:54,8,Free text,Practice,11,3,5,7,2022_10_26-14_21_00.xml,None,365,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.030283694,0.013427889,0,0,0.013427889,0,0,0,0,0,0
26/10/2022,14:22:27,8,Free text,Practice,11,4,5,7,2022_10_26-14_21_00.xml,None,365,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.033721639,0.01127737,0,0,0.01127737,0,0,0,0,0,0
26/10/2022,14:22:49,8,Free text,Practice,11,5,5,4,2022_10_26-14_21_00.xml,None,365,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.074074074,0.026719278,0.017493296,0.037037037,0,0.128604407,0,0,0,0,0,0
26/10/2022,14:23:28,8,Free text,Test,12,1,3,5,2022_10_26-14_23_17.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.037037037,0.048729889,0.015943593,0.037037037,0,0.090017667,0,0,0,0,0,0
26/10/2022,14:25:40,8,Free text,Practice,14,1,5,5,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0.1,0.030596583,0.03624855,0.15,0,0.28624855,0,0,0,0,0,0
26/10/2022,14:26:03,8,Free text,Practice,14,2,5,6,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0,0.033199556,0.02915545,0.1,0,0.12915545,0,0,0,0,0,0
26/10/2022,14:26:25,8,Free text,Practice,14,3,5,2,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0.6,0.054633306,0.1391569,0.2,0.15,1.0891569,0,0,0,0,0,0
26/10/2022,14:26:59,8,Free text,Practice,14,4,5,5,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0,0.038752556,0.02595085,0.1,0,0.12595085,0,0,0,0,0,0
26/10/2022,14:27:27,8,Free text,Practice,14,5,5,5,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0,0.032437583,0.0280954,0.05,0,0.0780954,0,0,0,0,0,0
26/10/2022,14:27:53,8,Free text,Practice,14,6,5,5,2022_10_26-14_25_30.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",FALSE,,0,0.037838444,0.01517845,0,0,0.01517845,0,0,0,0,0,0
26/10/2022,14:28:25,8,Free text,Test,15,1,4,4,2022_10_26-14_28_14.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.023808111,0.03001465,0.1,0,0.13001465,0,0,0,0,0,0
26/10/2022,14:35:02,8,Free text,Retention,17,1,6,3,2022_10_26-14_34_52.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.076923077,0.05852475,0.050646769,0.115384615,0,0.242954462,0,0,0,0,0,0
26/10/2022,14:35:23,8,Free text,Retention,17,2,5,2,2022_10_26-14_34_52.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0.461538462,0.0478295,0.043888808,0.153846154,0,0.659273423,0,0,0,0,0,0
26/10/2022,14:35:46,8,Free text,Retention,17,3,5,4,2022_10_26-14_34_52.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,,0,0.053052528,0.018678154,0.038461538,0,0.057139692,0,0,0,0,0,0
26/10/2022,14:37:52,8,Free text,Retention,20,1,6,4,2022_10_26-14_37_41.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_11_30.mid,0.5,0.028904694,0.009260385,0.423076923,0.038461538,0.970798846,0,0,0,0,0,0
26/10/2022,14:38:15,8,Free text,Retention,20,2,6,4,2022_10_26-14_37_41.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_11_30.mid,0.5,0.032444444,0.020165115,0.384615385,0,0.9047805,0,0,0,0,0,0
26/10/2022,14:38:38,8,Free text,Retention,20,3,5,5,2022_10_26-14_37_41.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_11_30.mid,0.461538462,0.048602972,0.055223692,0.384615385,0.038461538,0.939839077,0,0,0,0,0,0
26/10/2022,14:39:28,8,Free text,Retention,21,1,5,3,2022_10_26-14_39_19.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_18_32.mid,0.227272727,0.058810667,0.098056682,0,0,0.325329409,0,0,0,0,0,0
26/10/2022,14:39:50,8,Free text,Retention,21,2,5,4,2022_10_26-14_39_19.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_18_32.mid,0.045454545,0.038867972,0.061801455,0.136363636,0,0.243619636,0,0,0,0,0,0
26/10/2022,14:40:16,8,Free text,Retention,21,3,5,6,2022_10_26-14_39_19.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_18_32.mid,0,0.045454667,0.015821045,0,0,0.015821045,0,0,0,0,0,0
26/10/2022,14:41:23,8,Free text,Retention,22,1,4,3,2022_10_26-14_41_14.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_21_00.mid,0,0.035724778,0.020427407,0.037037037,0,0.057464444,0,0,0,0,0,0
26/10/2022,14:41:44,8,Free text,Retention,22,2,4,3,2022_10_26-14_41_14.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_21_00.mid,0,0.054720472,0.019669,0.074074074,0,0.093743074,0,0,0,0,0,0
26/10/2022,14:42:05,8,Free text,Retention,22,3,4,4,2022_10_26-14_41_14.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_21_00.mid,0,0.037740583,0.017984667,0.074074074,0,0.092058741,0,0,0,0,0,0
26/10/2022,14:43:41,8,Free text,Retention,24,1,5,4,2022_10_26-14_43_34.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_23_17.mid,0.703703704,0.029259417,0.057282667,0.259259259,0,1.02024563,0,0,0,0,0,0
26/10/2022,14:44:04,8,Free text,Retention,24,2,5,5,2022_10_26-14_43_34.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_23_17.mid,0.62962963,0.040493611,0.059653037,0.259259259,0,0.948541926,0,0,0,0,0,0
26/10/2022,14:44:25,8,Free text,Retention,24,3,5,3,2022_10_26-14_43_34.xml,None,281,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",TRUE,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_26-14_23_17.mid,0.666666667,0.040951306,0.05138463,0.296296296,0,1.014347593,0,0,0,0,0,0
27/10/2022,10:20:56,9,Free text,Calibration,3,1,2,6,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.086956522,0.096457083,0.114801739,0.304347826,0,0.506106087,0,0,0,0,0,0
27/10/2022,10:21:33,9,Free text,Calibration,3,2,2,6,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.043478261,0.102636111,0.128226739,0.260869565,0,0.432574565,0,0,0,0,0,0
27/10/2022,10:22:11,9,Free text,Calibration,3,3,1,7,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.173913043,0.098151528,0.126511957,0.304347826,0,0.604772826,0,0,0,0,0,0
27/10/2022,10:25:05,9,Free text,Calibration,4,1,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.313166667,0.068956522,0,0,0.068956522,0,0,0,0,0,0
27/10/2022,10:25:48,9,Free text,Calibration,4,2,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.310694444,0.067869565,0,0,0.067869565,0,0,0,0,0,0
27/10/2022,10:26:30,9,Free text,Calibration,4,3,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.306083333,0.092565217,0,0,0.092565217,0,0,0,0,0,0
27/10/2022,10:28:53,9,Free text,Calibration,4,4,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.306638889,0.065956522,0,0,0.065956522,0,0,0,0,0,0
27/10/2022,10:29:32,9,Free text,Calibration,4,5,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.306611111,0.124086957,0,0,0.124086957,0,0,0,0,0,0
27/10/2022,10:30:20,9,Free text,Calibration,4,6,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.298916667,0.055695652,0.043478261,0,0.099173913,0,0,0,0,0,0
27/10/2022,10:33:12,9,Free text,Calibration,5,1,2,6,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.125,0.167720028,0.099858458,0.166666667,0,0.391525125,0,0,0,0,0,0
27/10/2022,10:33:38,9,Free text,Calibration,5,2,2,6,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.166666667,0.173945778,0.079800917,0.125,0,0.371467583,0,0,0,0,0,0
27/10/2022,10:34:04,9,Free text,Calibration,5,3,1,7,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.178365972,0.087232792,0.083333333,0,0.170566125,0,0,0,0,0,0
27/10/2022,10:38:17,9,Free text,Practice,7,1,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",FALSE,,0,0.229688444,0.067409091,0.045454545,0,0.112863636,0,0,0,0,0,0
27/10/2022,10:38:52,9,Free text,Practice,7,2,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",FALSE,,0,0.246334028,0.0991375,0,0,0.0991375,0,0,0,0,0,0
27/10/2022,10:39:23,9,Free text,Practice,7,3,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",FALSE,,0,0.211786167,0.080047091,0.136363636,0,0.216410727,0,0,0,0,0,0
27/10/2022,10:39:53,9,Free text,Practice,7,4,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",FALSE,,0,0.207702833,0.094808864,0.136363636,0,0.2311725,0,0,0,0,0,0
27/10/2022,10:40:25,9,Free text,Practice,7,5,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",FALSE,,0,0.240195139,0.054446864,0,0,0.054446864,0,0,0,0,0,0
27/10/2022,10:41:09,9,Free text,Test,8,1,1,7,2022_10_27-10_40_58.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.213647278,0.090823091,0.136363636,0,0.227186727,0,0,0,0,0,0
27/10/2022,10:43:34,9,Free text,Test,9,1,2,6,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.0625,0.150690444,0.083536875,0.1875,0,0.333536875,0,0,0,0,0,0
27/10/2022,10:44:05,9,Free text,Test,9,2,1,7,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.181599417,0.088304188,0,0,0.088304188,0,0,0,0,0,0
27/10/2022,10:44:36,9,Free text,Test,9,3,1,7,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.177404972,0.105045188,0,0,0.105045188,0,0,0,0,0,0
27/10/2022,10:46:58,9,Free text,Practice,11,1,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.317876111,0.242676667,0,0,0.242676667,0,0,0,0,0,0
27/10/2022,10:47:41,9,Free text,Practice,11,2,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.324487222,0.210532222,0,0,0.210532222,0,0,0,0,0,0
27/10/2022,10:48:20,9,Free text,Practice,11,3,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.27837,0.241304444,0.166666667,0,0.407971111,0,0,0,0,0,0
27/10/2022,10:49:03,9,Free text,Practice,11,4,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.331598333,0.212638889,0,0,0.212638889,0,0,0,0,0,0
27/10/2022,10:49:44,9,Free text,Practice,11,5,2,6,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0.055555556,0.230752778,0.26178,0.333333333,0,0.650668889,0,0,0,0,0,0
27/10/2022,10:50:28,9,Free text,Test,12,1,2,6,2022_10_27-10_50_25.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.014687222,0,1.111111111,0,1.111111111,0,0,0,0,0,0
27/10/2022,10:51:22,9,Free text,Test,13,1,1,7,2022_10_27-10_51_14.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",TRUE,,0,0.192022778,0.105343333,0.055555556,0,0.160898889,0,0,0,0,0,0
